SaleID,price
200148,3157.461538
200149,201.4615385
200150,11249
200151,5579.846154
200152,626.7692308
200153,499.6153846
200154,7660.461538
200155,3285.307692
200156,16913.76923
200157,8189.230769
200158,10000
200159,2257.692308
200160,6241.538462
200161,6967.461538
200162,6630.769231
200163,1530.692308
200164,16229.92308
200165,14491.38462
200166,26319.23077
200167,3803.769231
200168,40356.15385
200169,776.7692308
200170,2607.692308
200171,8560.538462
200172,1986.692308
200173,32846.69231
200174,541.3076923
200175,2372.538462
200176,8938.384615
200177,5857.307692
200178,5112.615385
200179,3462.230769
200180,889.1538462
200181,17491.38462
200182,4490.615385
200183,1417.923077
200184,2321.461538
200185,3464.692308
200186,3683.846154
200187,9306.769231
200188,11810.76923
200189,12499.23077
200190,4477.615385
200191,2984.615385
200192,941.3076923
200193,4409.076923
200194,6971.846154
200195,2582.923077
200196,896
200197,24055.15385
200198,1148.923077
200199,4643.692308
200200,1102.846154
200201,7376.076923
200202,2091.461538
200203,1576.153846
200204,7656.615385
200205,5342.076923
200206,807.4615385
200207,4824.692308
200208,5355.230769
200209,1442.230769
200210,13226.61538
200211,6017.538462
200212,7789.846154
200213,8110.384615
200214,20549.23077
200215,6225.769231
200216,3176.692308
200217,1315.076923
200218,10402.07692
200219,1293.769231
200220,2389.846154
200221,8145.230769
200222,2288.461538
200223,580.7692308
200224,13233.92308
200225,3527.923077
200226,1138.384615
200227,7556.769231
200228,206.9230769
200229,6722
200230,6556.769231
200231,5049.923077
200232,1222.307692
200233,7240
200234,396.0769231
200235,7941.538462
200236,8219.230769
200237,4852.076923
200238,7444.461538
200239,7837.230769
200240,27395.23077
200241,9670
200242,3904.923077
200243,3422.307692
200244,6807.538462
200245,3883.461538
200246,3522.923077
200247,741.3846154
200248,343.2307692
200249,11119.15385
200250,31388.46154
200251,10583
200252,576.7692308
200253,11091.46154
200254,11251.92308
200255,8592.230769
200256,2578.923077
200257,10327.76923
200258,3998.230769
200259,8017.846154
200260,1507.615385
200261,4132.230769
200262,2747.615385
200263,10017.53846
200264,5922.230769
200265,6178.461538
200266,999.7692308
200267,14590.84615
200268,7741.153846
200269,3598.769231
200270,9896.076923
200271,2667.538462
200272,3534.153846
200273,16586.61538
200274,476.7692308
200275,14439.15385
200276,2005.230769
200277,2553.692308
200278,1672.923077
200279,10053.69231
200280,1753.076923
200281,784.5384615
200282,14598.61538
200283,6040.538462
200284,420.2307692
200285,5930.076923
200286,3318.384615
200287,11780
200288,12324.53846
200289,3146.923077
200290,5880.692308
200291,10326.61538
200292,2555.153846
200293,9799.846154
200294,5828.846154
200295,3695.384615
200296,3006.923077
200297,6153.076923
200298,1374.538462
200299,4360.230769
200300,5419
200301,4705.846154
200302,1538.384615
200303,7328.461538
200304,2206.923077
200305,4088
200306,1673
200307,15645.53846
200308,1357.692308
200309,1430.769231
200310,1094.615385
200311,1811.461538
200312,11550
200313,1806
200314,5418.461538
200315,577.6153846
200316,38527.76923
200317,2526.153846
200318,433.0769231
200319,10662.92308
200320,3985.923077
200321,31717.46154
200322,14169.23077
200323,1338.384615
200324,26179.84615
200325,5764.230769
200326,2639.230769
200327,20881.76923
200328,1029.538462
200329,8098.307692
200330,1815.384615
200331,1541.230769
200332,13303.69231
200333,1207.615385
200334,586.3076923
200335,1746
200336,1438.384615
200337,1051.461538
200338,2084.307692
200339,13902.61538
200340,29332.92308
200341,2932.307692
200342,6509.461538
200343,1650.769231
200344,5299.692308
200345,6500.307692
200346,1188.230769
200347,12302.30769
200348,9142.076923
200349,768.9230769
200350,11524.07692
200351,2059.923077
200352,692.0769231
200353,1788.307692
200354,3311.538462
200355,727.5384615
200356,4033.076923
200357,1838.461538
200358,3123.230769
200359,10361.53846
200360,15993.46154
200361,2015.384615
200362,2094.846154
200363,1770.615385
200364,7390.769231
200365,9883.538462
200366,968.6923077
200367,5671.461538
200368,6864.461538
200369,5608.307692
200370,1011.230769
200371,11226.15385
200372,1399.923077
200373,1240.153846
200374,900.1538462
200375,1099.076923
200376,2572.307692
200377,1891.538462
200378,1020.769231
200379,1776.769231
200380,761.4615385
200381,3910
200382,28959.61538
200383,2606.615385
200384,2806
200385,796.1538462
200386,1125.692308
200387,3714.615385
200388,7316.769231
200389,9479
200390,374.0769231
200391,2860
200392,1144.384615
200393,3002.076923
200394,4618.384615
200395,100.3076923
200396,4121.769231
200397,1003.692308
200398,1998.923077
200399,806.7692308
200400,2107.615385
200401,4589.461538
200402,1176.923077
200403,3299.923077
200404,638.2307692
200405,681.1538462
200406,2430.692308
200407,1460.461538
200408,6925.153846
200409,9922.153846
200410,8729.230769
200411,1515.384615
200412,20799.84615
200413,11160.61538
200414,4726.153846
200415,9098.461538
200416,8114.230769
200417,1842.230769
200418,1079.923077
200419,18780.69231
200420,18652.23077
200421,1549.846154
200422,1514.076923
200423,969.2307692
200424,56799.07692
200425,8463.692308
200426,3705.307692
200427,18320.69231
200428,1540.538462
200429,3949.076923
200430,3549.923077
200431,2660.307692
200432,3883.538462
200433,15325.92308
200434,680.3846154
200435,4919.384615
200436,9598.384615
200437,857.6153846
200438,197.8461538
200439,1013.538462
200440,1256.076923
200441,1292.153846
200442,1407.538462
200443,6298.076923
200444,1326.846154
200445,3126.769231
200446,4060.692308
200447,7223
200448,13274.10256
200449,1099.461538
200450,3273
200451,1046.769231
200452,3142.153846
200453,3322.769231
200454,1387.615385
200455,8275.846154
200456,1175
200457,1211.307692
200458,716.6153846
200459,4067.307692
200460,3002.846154
200461,3749.923077
200462,6464.692308
200463,7660.461538
200464,1265.230769
200465,10345.38462
200466,2167.461538
200467,2830.538462
200468,1976.769231
200469,206
200470,9426.076923
200471,420
200472,8975.692308
200473,47284.30769
200474,1360.615385
200475,3790.692308
200476,12743.84615
200477,5241.153846
200478,4603.692308
200479,1118.384615
200480,6518.461538
200481,1693.692308
200482,1460.692308
200483,2774.538462
200484,2710.384615
200485,4722.153846
200486,5149.615385
200487,9111.538462
200488,769.2307692
200489,5628.923077
200490,8751.461538
200491,7508.461538
200492,18146.07692
200493,100.7692308
200494,2393.615385
200495,5637.461538
200496,370
200497,533.4615385
200498,18540.76923
200499,825.5384615
200500,6086.769231
200501,3869.923077
200502,1811.307692
200503,593.8461538
200504,2853
200505,6006.769231
200506,135.3846154
200507,2788.384615
200508,2138.230769
200509,1234.538462
200510,9183.769231
200511,10068.30769
200512,26337.69231
200513,15917
200514,11692.23077
200515,713.0769231
200516,21624.07692
200517,9014.615385
200518,2257.230769
200519,14019.15385
200520,1922.846154
200521,23111.30769
200522,151.5384615
200523,4167.615385
200524,8256.153846
200525,484.5384615
200526,403.7692308
200527,6003.692308
200528,3699.153846
200529,626.8461538
200530,6003.615385
200531,14883.76923
200532,1023.692308
200533,20576.15385
200534,1218.769231
200535,269.8461538
200536,749.9230769
200537,1088.153846
200538,3464.461538
200539,6554.461538
200540,2626.923077
200541,2617.538462
200542,2614.461538
200543,4218.307692
200544,523.0769231
200545,3729.538462
200546,6939.846154
200547,4352.769231
200548,4223.076923
200549,13480.53846
200550,14811.30769
200551,480.7692308
200552,12063.84615
200553,262.9230769
200554,12245.23077
200555,1991.846154
200556,4117.923077
200557,11824.69231
200558,7245.307692
200559,1384.538462
200560,2706.538462
200561,4489.923077
200562,19601.84615
200563,5879.153846
200564,11453.84615
200565,26448.92308
200566,9354.461538
200567,1971.923077
200568,6834.076923
200569,176.9230769
200570,1949.384615
200571,3600
200572,10482.46154
200573,16937.30769
200574,1006.538462
200575,1438
200576,987.3076923
200577,892
200578,21299.69231
200579,184.6153846
200580,4888.076923
200581,1500
200582,6367.307692
200583,969.7692308
200584,19033.84615
200585,7029.153846
200586,4803.769231
200587,1145.923077
200588,3865.307692
200589,2388.230769
200590,267.6923077
200591,10118.92308
200592,4130.307692
200593,10003.07692
200594,9413.461538
200595,445.3846154
200596,4521.410256
200597,25130
200598,11558.30769
200599,3926.076923
200600,6849.076923
200601,10857
200602,10055.15385
200603,26992.23077
200604,10188.46154
200605,1411.384615
200606,4368.153846
200607,8462.923077
200608,9175.846154
200609,727.6923077
200610,8304.538462
200611,10942.23077
200612,9963.846154
200613,1099.538462
200614,600.2307692
200615,903.6153846
200616,3565.769231
200617,1718.230769
200618,6068.769231
200619,254.6153846
200620,2345.230769
200621,9393.538462
200622,4888.461538
200623,19129.84615
200624,1120.307692
200625,1000.692308
200626,3037.307692
200627,6776.076923
200628,6428.769231
200629,7967.384615
200630,1822.923077
200631,12775.84615
200632,1642.230769
200633,4911.230769
200634,2638.384615
200635,4572.769231
200636,18069.15385
200637,18338.30769
200638,1483.076923
200639,1760.538462
200640,1256.076923
200641,2944.461538
200642,1055.153846
200643,7706.615385
200644,21825.76923
200645,2295.384615
200646,7164.538462
200647,8755.692308
200648,107.6923077
200649,5990
200650,5847.461538
200651,4960.692308
200652,482.2307692
200653,6482
200654,2698.461538
200655,13975.15385
200656,1382.230769
200657,5004.384615
200658,7230.384615
200659,2676.153846
200660,7726.769231
200661,9601.307692
200662,2232.846154
200663,1494.615385
200664,2029.923077
200665,6265.384615
200666,1845.923077
200667,10392.15385
200668,19496
200669,1584.538462
200670,7798
200671,1226.846154
200672,1296.153846
200673,13752.07692
200674,6746.076923
200675,6322.615385
200676,5734.384615
200677,8875.923077
200678,2111.538462
200679,1814.538462
200680,7529.923077
200681,2665.230769
200682,2976.923077
200683,49.15384615
200684,353.8461538
200685,1691.461538
200686,3270.923077
200687,3437.615385
200688,770.3076923
200689,11000
200690,1719.230769
200691,5149.230769
200692,3242.076923
200693,6891.461538
200694,324.6153846
200695,390.0769231
200696,6419
200697,3776.615385
200698,28357.61538
200699,569.2307692
200700,1702.846154
200701,7203.538462
200702,978.3846154
200703,7837.615385
200704,707.6153846
200705,1215.307692
200706,3779.153846
200707,1968.461538
200708,744.4615385
200709,2125.307692
200710,642.4615385
200711,5025.384615
200712,12887.69231
200713,10537.30769
200714,1903.846154
200715,34858.84615
200716,1339.153846
200717,1483
200718,5096.076923
200719,3475.384615
200720,2725.230769
200721,1874.538462
200722,2344.307692
200723,4087.461538
200724,964.2307692
200725,3465.692308
200726,299.1538462
200727,218.4615385
200728,4315.769231
200729,3923.769231
200730,1138.384615
200731,4984.538462
200732,960.0769231
200733,6846.076923
200734,1972.615385
200735,1099.846154
200736,17997.69231
200737,8403.692308
200738,1399.846154
200739,468.4615385
200740,7983.846154
200741,2323
200742,7444.307692
200743,7399.230769
200744,2326.076923
200745,4199.692308
200746,1285.307692
200747,1053
200748,37359.92308
200749,768.8461538
200750,13680.69231
200751,6414.461538
200752,3018.846154
200753,4819.076923
200754,2853.769231
200755,3094.769231
200756,4597.230769
200757,2872.076923
200758,2352.923077
200759,1305.153846
200760,17142.07692
200761,4076
200762,2900
200763,2700.769231
200764,906.9230769
200765,13803.38462
200766,751.3846154
200767,1113.769231
200768,630.3076923
200769,14133.61538
200770,311.0769231
200771,5268.461538
200772,3501.769231
200773,4736.153846
200774,12824.15385
200775,2776.846154
200776,2960.692308
200777,3860
200778,1245.615385
200779,3383.846154
200780,817.6153846
200781,4871.076923
200782,945.6153846
200783,42861.53846
200784,1137.692308
200785,1469.076923
200786,5011.230769
200787,4077.307692
200788,10188.46154
200789,902.2307692
200790,3079.846154
200791,4451.230769
200792,3215
200793,5503.153846
200794,21737.23077
200795,3983.153846
200796,151.5384615
200797,4115.230769
200798,6110.692308
200799,22963.76923
200800,2396.076923
200801,385.2307692
200802,199.9230769
200803,1488.307692
200804,3817.153846
200805,8983.230769
200806,5818.384615
200807,492.3076923
200808,3319.076923
200809,1094.076923
200810,3014.615385
200811,763.6153846
200812,4037.769231
200813,25526.84615
200814,1107
200815,1436.461538
200816,10440
200817,1469.153846
200818,6249.615385
200819,5529.923077
200820,796
200821,5626.923077
200822,6629.923077
200823,2850.076923
200824,635
200825,11830.61538
200826,3979.923077
200827,2076.615385
200828,10500
200829,11842.23077
200830,8317.538462
200831,4034.461538
200832,6208.384615
200833,1553.769231
200834,1787.461538
200835,1752
200836,2372.692308
200837,3684.615385
200838,1380.615385
200839,6415.384615
200840,3598.307692
200841,7139.846154
200842,3203.538462
200843,3952.307692
200844,8156
200845,530.6923077
200846,5699.230769
200847,2973.538462
200848,964.5384615
200849,15321.23077
200850,1015.307692
200851,9359.153846
200852,1889.769231
200853,5479.615385
200854,13411.46154
200855,3542.307692
200856,4499.769231
200857,1212.307692
200858,18770
200859,2013.846154
200860,7762.769231
200861,1407.615385
200862,13703.38462
200863,2742.307692
200864,913.5384615
200865,27276.92308
200866,6246.153846
200867,4960.615385
200868,2196.307692
200869,629.2307692
200870,13500
200871,1959.076923
200872,10545
200873,870.7692308
200874,2092.230769
200875,3114.384615
200876,6749.153846
200877,3038.076923
200878,8437.692308
200879,496.1538462
200880,274.0769231
200881,446.9230769
200882,9629.153846
200883,7022.692308
200884,1426.923077
200885,2049.615385
200886,7336
200887,1338.461538
200888,751.0769231
200889,2513.923077
200890,1926.923077
200891,787.7692308
200892,7911.230769
200893,1407.615385
200894,1022.153846
200895,6653.846154
200896,3817.769231
200897,1838.230769
200898,14309.84615
200899,4768.769231
200900,6882.307692
200901,3545.846154
200902,17286.76923
200903,375.3846154
200904,1353.153846
200905,1924.076923
200906,9275.307692
200907,1250
200908,646.7692308
200909,201.3076923
200910,1929.923077
200911,776.7692308
200912,3694.153846
200913,4134.076923
200914,5029.076923
200915,3295.692308
200916,1618.461538
200917,12948.23077
200918,771.4615385
200919,3876
200920,1353.846154
200921,5888.384615
200922,748.4615385
200923,15096.92308
200924,1236.769231
200925,8939.923077
200926,959.6923077
200927,306.5384615
200928,5421.461538
200929,956.3846154
200930,11876.15385
200931,2043.692308
200932,1126.615385
200933,19439.76923
200934,6830.692308
200935,2333.769231
200936,8035.538462
200937,28764.76923
200938,12393.69231
200939,3619.769231
200940,2911.307692
200941,364.5384615
200942,840
200943,2130.923077
200944,19980
200945,1783.307692
200946,1312.923077
200947,835.3846154
200948,9571.538462
200949,16757.69231
200950,4816.923077
200951,8195.923077
200952,13651.07692
200953,1929.923077
200954,1257.692308
200955,19826.76923
200956,5054.384615
200957,3071.692308
200958,1245.384615
200959,1032.923077
200960,3797.692308
200961,5283.692308
200962,8720.153846
200963,1284.384615
200964,2406.076923
200965,5990.307692
200966,2289
200967,4618.307692
200968,3832.923077
200969,3374.769231
200970,13611.30769
200971,1200
200972,4268.461538
200973,11365.30769
200974,15709.76923
200975,3330.769231
200976,28069.07692
200977,14114.61538
200978,2306.923077
200979,534.0769231
200980,10299
200981,2307.538462
200982,6459
200983,835.3076923
200984,695.9230769
200985,27495.38462
200986,13584.38462
200987,1126.846154
200988,292.2307692
200989,1645.153846
200990,793
200991,1344.615385
200992,2786.846154
200993,621.1538462
200994,2947.538462
200995,2263.846154
200996,7583.692308
200997,106.9230769
200998,1497.538462
200999,8838.307692
201000,4703.692308
201001,9108.384615
201002,19407.69231
201003,14590
201004,417.2307692
201005,449.6153846
201006,5426.384615
201007,1434.384615
201008,6095.846154
201009,4695.307692
201010,11018.76923
201011,13590.61538
201012,3853
201013,10929.30769
201014,2541.538462
201015,5804.076923
201016,1324.923077
201017,3168.153846
201018,2423.076923
201019,12815.15385
201020,9165
201021,1986.615385
201022,7883
201023,31990.53846
201024,6370
201025,2561.538462
201026,4633.769231
201027,4080.615385
201028,3636.846154
201029,1886.076923
201030,6584.461538
201031,16305.38462
201032,818.4615385
201033,8844.461538
201034,249.9230769
201035,4721
201036,884.6153846
201037,1539.461538
201038,1379.153846
201039,4356.769231
201040,1383.692308
201041,378.4615385
201042,3692.230769
201043,906.0769231
201044,6234.461538
201045,3879.846154
201046,1788.461538
201047,734.1538462
201048,7395.769231
201049,664.8461538
201050,6225.384615
201051,1182.307692
201052,4529.923077
201053,773.3076923
201054,2892.230769
201055,3967.461538
201056,3305.923077
201057,2603.692308
201058,9354.692308
201059,10282.92308
201060,503.8461538
201061,9876.692308
201062,3026.692308
201063,24244.61538
201064,2046
201065,1319.153846
201066,1466
201067,18399.84615
201068,13584.61538
201069,3449.923077
201070,24017.53846
201071,521.3846154
201072,2057.384615
201073,2142.153846
201074,19614.46154
201075,3565.384615
201076,1586.769231
201077,6517.692308
201078,2011.538462
201079,9695.307692
201080,2929.769231
201081,17718.38462
201082,5241.461538
201083,1002.538462
201084,776.9230769
201085,1466.461538
201086,9759.846154
201087,1813.615385
201088,6496.153846
201089,7042.230769
201090,7633.692308
201091,554.4615385
201092,7184.384615
201093,1630.769231
201094,7173
201095,1995.923077
201096,2770.538462
201097,503.3846154
201098,5180
201099,499.2307692
201100,1883.615385
201101,8907.538462
201102,2476.923077
201103,2926.846154
201104,2515.384615
201105,6219.384615
201106,730
201107,987.6153846
201108,2015.692308
201109,6828.923077
201110,3021
201111,3129.461538
201112,11986.84615
201113,8548
201114,4875.923077
201115,21303.15385
201116,826.5384615
201117,816.8461538
201118,1419.076923
201119,4938.538462
201120,3226.307692
201121,2845.384615
201122,8114.846154
201123,5962.307692
201124,12126.76923
201125,1849.076923
201126,233.0769231
201127,11000
201128,6008
201129,22880.76923
201130,3461.384615
201131,3421.846154
201132,4566.846154
201133,1930.538462
201134,7552.923077
201135,2217.076923
201136,5881
201137,630.7692308
201138,657.6153846
201139,5042.076923
201140,9870.615385
201141,600
201142,1692.846154
201143,7947.307692
201144,1929.846154
201145,7791.307692
201146,2938.384615
201147,2826.615385
201148,2043.692308
201149,744.4615385
201150,3845.384615
201151,9958.076923
201152,1218.769231
201153,1934.538462
201154,6716.846154
201155,4284.538462
201156,1509.230769
201157,965.6923077
201158,1375.230769
201159,1588.307692
201160,643.7692308
201161,2750
201162,883.7692308
201163,8240.692308
201164,1791.538462
201165,1382.923077
201166,3448.769231
201167,682.7692308
201168,818.1538462
201169,1661.307692
201170,12790.76923
201171,7122.538462
201172,12665.38462
201173,15076.61538
201174,485.4615385
201175,1180.307692
201176,1820.538462
201177,1667.692308
201178,2994.538462
201179,861.8461538
201180,2156.769231
201181,14130
201182,624.4615385
201183,2745.230769
201184,2972.538462
201185,3230.769231
201186,711.1538462
201187,13373
201188,4726.769231
201189,31045.84615
201190,2311.230769
201191,10409.92308
201192,4220.230769
201193,821.2307692
201194,448.4615385
201195,4003.538462
201196,8201.538462
201197,4940.769231
201198,5314.076923
201199,1018.461538
201200,4956
201201,177.2307692
201202,19653.69231
201203,1296.076923
201204,3364.307692
201205,2046.923077
201206,2643.846154
201207,3930.384615
201208,10872.23077
201209,483
201210,6868.384615
201211,208.7692308
201212,20634.38462
201213,5983.769231
201214,20798
201215,1384.615385
201216,1599
201217,139.2307692
201218,1538.307692
201219,652.8461538
201220,3338.307692
201221,3206.769231
201222,3220.692308
201223,7889.923077
201224,14690.30769
201225,4534.230769
201226,1042.307692
201227,2889.769231
201228,2122.846154
201229,13975.92308
201230,3453.769231
201231,5257.692308
201232,18210.30769
201233,5053.692308
201234,28326.61538
201235,21756
201236,3383.615385
201237,14503.76923
201238,1300.769231
201239,10376.15385
201240,1126
201241,7530.692308
201242,1305.692308
201243,2552.307692
201244,8581.153846
201245,4187.538462
201246,604.2307692
201247,23043.76923
201248,498.3846154
201249,6856.076923
201250,4022.846154
201251,5211.384615
201252,2173.615385
201253,7118.384615
201254,8960.769231
201255,9930.538462
201256,30242.15385
201257,1516.307692
201258,9741.461538
201259,3107.538462
201260,50636.84615
201261,5830.538462
201262,794.3846154
201263,5408.384615
201264,16463.76923
201265,928.5384615
201266,252.3076923
201267,579.2307692
201268,1602.846154
201269,6456.076923
201270,1594.615385
201271,6006.538462
201272,7276.692308
201273,499.9230769
201274,1744.538462
201275,6403.076923
201276,3522.153846
201277,1061.153846
201278,12220.53846
201279,3832.923077
201280,3830.769231
201281,1146.153846
201282,2603.846154
201283,1526.769231
201284,2906.923077
201285,1560
201286,1743.769231
201287,454.3846154
201288,1483
201289,440.3076923
201290,2287.692308
201291,6024.538462
201292,4046.153846
201293,3250.230769
201294,4257.461538
201295,4874.538462
201296,2759.538462
201297,2235.307692
201298,510.5384615
201299,1136.769231
201300,21639.30769
201301,4376.461538
201302,13360.69231
201303,2646.076923
201304,9130.538462
201305,4501.538462
201306,8630.692308
201307,1171.923077
201308,4079.230769
201309,3253.769231
201310,13545.30769
201311,5046.153846
201312,29603.07692
201313,31345.38462
201314,2945.076923
201315,1074.230769
201316,2711.461538
201317,5365.307692
201318,7976.153846
201319,2113
201320,4548.307692
201321,859.0769231
201322,9286
201323,5476.923077
201324,6049.615385
201325,9190.769231
201326,10771.38462
201327,1518.384615
201328,4692.307692
201329,860.5384615
201330,17711.53846
201331,3575.153846
201332,8613.769231
201333,15023
201334,1645.923077
201335,16354.46154
201336,561.4615385
201337,9702.769231
201338,5853
201339,2398.461538
201340,13445.15385
201341,9983.076923
201342,40853.84615
201343,4852.153846
201344,7376.692308
201345,28030.69231
201346,15580.07692
201347,702.3076923
201348,557.6923077
201349,6914.538462
201350,3644.461538
201351,7478.769231
201352,509.7692308
201353,850
201354,7490.461538
201355,8000
201356,12299.76923
201357,9626
201358,4026
201359,6745.076923
201360,1860.615385
201361,8976.615385
201362,9707.538462
201363,9766.076923
201364,7976
201365,8806.615385
201366,13745.92308
201367,18882.23077
201368,3209.230769
201369,5329.846154
201370,12803.69231
201371,2837.461538
201372,24349.92308
201373,1420
201374,9117.461538
201375,1261.461538
201376,652.3846154
201377,6161.846154
201378,2571.461538
201379,14459.84615
201380,993.0769231
201381,2202.230769
201382,13791.46154
201383,2772.923077
201384,463.6153846
201385,8592.153846
201386,3415.923077
201387,8037.692308
201388,9930.692308
201389,3020.846154
201390,32520.30769
201391,869.1538462
201392,2076.846154
201393,1996.692308
201394,7614.615385
201395,15606
201396,9468.538462
201397,10783.07692
201398,5887.615385
201399,2353.769231
201400,1515.307692
201401,3483.769231
201402,3209.615385
201403,13022.23077
201404,3591.384615
201405,1946.153846
201406,29453
201407,23170.76923
201408,7928.461538
201409,10456.69231
201410,807.4615385
201411,2253.076923
201412,6951.384615
201413,19069.15385
201414,7434.615385
201415,1644.538462
201416,1279
201417,791.3846154
201418,1211.461538
201419,14896.15385
201420,16539.84615
201421,11353
201422,1055.923077
201423,7905.307692
201424,11276.84615
201425,897.6923077
201426,1025.923077
201427,3518.230769
201428,4450.538462
201429,1702.307692
201430,10411.38462
201431,10633.53846
201432,1361.384615
201433,1950.846154
201434,503
201435,3534.461538
201436,3644.538462
201437,5757.538462
201438,3886.461538
201439,5959.769231
201440,6270.307692
201441,16031.53846
201442,3972.153846
201443,6715.307692
201444,872.2307692
201445,399.9230769
201446,2291.384615
201447,7206.923077
201448,2726.923077
201449,16421.46154
201450,294.3846154
201451,709
201452,8456.769231
201453,1080.692308
201454,4188.307692
201455,3200.769231
201456,3726.307692
201457,2759.615385
201458,1175.846154
201459,5130.615385
201460,1728.230769
201461,3441.153846
201462,6793.692308
201463,5196
201464,4121.461538
201465,9926.923077
201466,812.7179487
201467,2837.615385
201468,7572.769231
201469,2380.769231
201470,6082.923077
201471,1526.846154
201472,821.4615385
201473,14568.07692
201474,1133.615385
201475,1621.384615
201476,1614.615385
201477,4199.692308
201478,2562.153846
201479,2830.307692
201480,1306.076923
201481,11376.92308
201482,42749.07692
201483,9211.615385
201484,1282.923077
201485,12695
201486,5170.615385
201487,821.3846154
201488,14209.76923
201489,3353.461538
201490,21452.84615
201491,1180.923077
201492,2040.769231
201493,6402.076923
201494,1146
201495,474.6153846
201496,1776.769231
201497,19495.92308
201498,5856.769231
201499,1038.384615
201500,11452.30769
201501,26842.23077
201502,11259.92308
201503,1698.153846
201504,10922.69231
201505,988.3076923
201506,15796.15385
201507,6697.923077
201508,795.2307692
201509,5776.923077
201510,586.8461538
201511,2773.076923
201512,1860.153846
201513,1905.384615
201514,823.8461538
201515,3849
201516,858.2307692
201517,4307.692308
201518,3241.769231
201519,1876.692308
201520,4803
201521,1295.384615
201522,49471.23077
201523,9325.153846
201524,1830.615385
201525,7951.538462
201526,6784.615385
201527,421.6153846
201528,6799.846154
201529,2481.538462
201530,16614.61538
201531,18249.76923
201532,4706.384615
201533,13856.38462
201534,5919
201535,18376.92308
201536,1679
201537,1223.076923
201538,648.8461538
201539,940.5384615
201540,26899.84615
201541,728.0769231
201542,178.6923077
201543,17361.53846
201544,220.9230769
201545,2091.384615
201546,7381.153846
201547,10392.15385
201548,3006
201549,3744.538462
201550,4248.153846
201551,6864.461538
201552,4683.846154
201553,9684.538462
201554,3491.384615
201555,7753.615385
201556,3864.615385
201557,4103.615385
201558,7084.384615
201559,6405.153846
201560,519
201561,1738.461538
201562,7149
201563,1519.230769
201564,998.3076923
201565,1893.538462
201566,16814.76923
201567,609.9230769
201568,1483.692308
201569,209.6153846
201570,3329.615385
201571,599
201572,889.6153846
201573,1780.769231
201574,642.2307692
201575,8992.230769
201576,501.4615385
201577,10042.30769
201578,6828.076923
201579,6126
201580,1149.923077
201581,1124.692308
201582,1357.692308
201583,3158.461538
201584,1529.923077
201585,2583
201586,236
201587,1019.153846
201588,1122.769231
201589,855.3076923
201590,310
201591,803.8461538
201592,23034.53846
201593,1004.538462
201594,1126.538462
201595,9862.769231
201596,1552.153846
201597,5526.615385
201598,471.5384615
201599,3634.615385
201600,4459.384615
