200126,4612.834748
200127,15906.4728
200128,440.5483776
200129,9300.343732
200130,5477.530033
200131,4328.325164
200132,2285.906029
200133,3309.87793
200134,901.579336
200135,4203.604561
200136,5899.795498
200137,1124.016941
200138,11054.25491
200139,13100.35016
200140,6635.946813
200141,1852.975085
200142,4879.144892
200143,8951.767471
200144,831.1795999
200145,7423.902321
200146,2564.957252
200147,7591.893844
200148,2237.656621
200149,6735.732205
200150,13179.34262
200151,6786.378645
200152,3762.578703
200153,2804.327844
200154,8200.559511
200155,4614.2356
200156,16173.42829
200157,12091.54359
200158,13893.20811
200159,7640.243956
200160,9772.889071
200161,12827.36463
200162,12112.87039
200163,210.9623659
200164,12114.00034
200165,13240.2471
200166,20183.42349
200167,5435.841089
200168,20521.45386
200169,90.97897247
200170,2947.914183
200171,11158.57989
200172,2552.492703
200173,21768.45261
200174,288.5910256
200175,4515.572465
200176,9479.674356
200177,7393.379176
200178,7001.540249
200179,7130.21971
200180,1244.625815
200181,13368.05304
200182,5980.976093
200183,3045.754415
200184,3563.307155
200185,6309.991141
200186,4558.016929
200187,7825.17247
200188,11336.461
200189,11443.4748
200190,5714.943047
200191,3367.316137
200192,631.2082088
200193,4349.16195
200194,11156.03026
200195,3219.890776
200196,3268.723308
200197,16466.75834
200198,314.1527529
200199,7290.130545
200200,2906.340951
200201,11668.99918
200202,2886.950487
200203,3668.083617
200204,10798.7192
200205,7819.355947
200206,2453.539585
200207,10158.46434
200208,6448.278684
200209,85.52951185
200210,17031.06448
200211,8558.112375
200212,7145.132944
200213,11141.03544
200214,15314.63796
200215,7782.266314
200216,4783.366849
200217,681.9084426
200218,12889.3028
200219,707.8364359
200220,9686.479378
200221,8868.912802
200222,2303.798641
200223,1780.701708
200224,13265.30172
200225,4446.408479
200226,839.6049395
200227,10206.80235
200228,6485.451119
200229,8640.207173
200230,9200.308745
200231,11193.63811
200232,1640.15771
200233,8676.092076
200234,1188.667379
200235,12499.54394
200236,5698.049037
200237,6827.284939
200238,8413.548735
200239,10667.51693
200240,18743.17248
200241,14281.13761
200242,9722.912587
200243,3588.014909
200244,7524.073628
200245,6429.222687
200246,7602.329362
200247,3190.951959
200248,5803.973052
200249,11099.06916
200250,18157.83834
200251,9832.530785
200252,3192.103985
200253,9747.074359
200254,11537.9489
200255,9583.762218
200256,3037.156496
200257,10684.33018
200258,7921.600695
200259,8949.726336
200260,2584.373352
200261,5836.898552
200262,3711.910845
200263,11743.95422
200264,10108.49301
200265,6334.792715
200266,876.6018392
200267,11651.7501
200268,13712.88414
200269,5872.336172
200270,8865.800237
200271,2054.163371
200272,4130.493571
200273,15551.00421
200274,4306.999139
200275,13992.80499
200276,4096.270586
200277,4981.646283
200278,2179.317834
200279,11157.59891
200280,3735.408534
200281,3025.411953
200282,12852.5344
200283,9362.332351
200284,2073.262587
200285,8019.359526
200286,26.74457242
200287,14347.70842
200288,12282.93966
200289,6286.304897
200290,8196.464892
200291,8556.311278
200292,6752.89632
200293,7877.279085
200294,11973.63298
200295,2558.518343
200296,7518.603097
200297,9268.141885
200298,1745.752776
200299,8686.464388
200300,6408.62872
200301,7280.692832
200302,2196.711532
200303,11143.00537
200304,3126.91583
200305,7286.033889
200306,2050.847498
200307,14818.95805
200308,2106.841762
200309,681.9916634
200310,1672.481457
200311,826.8580542
200312,12191.42854
200313,1933.921037
200314,6388.40557
200315,1609.400354
200316,18760.02475
200317,3010.789703
200318,4033.923696
200319,11911.65244
200320,4835.547493
200321,18064.79157
200322,11042.86008
200323,526.6558883
200324,19980.47645
200325,7440.674157
200326,2909.372941
200327,16155.22355
200328,3575.996482
200329,9231.618716
200330,2623.426245
200331,3692.816443
200332,13154.67739
200333,1298.840567
200334,4984.000663
200335,1971.933104
200336,841.0272198
200337,467.6679572
200338,3088.265706
200339,16929.73935
200340,17948.14506
200341,2156.549293
200342,11388.68658
200343,1766.408364
200344,6486.420703
200345,9132.734736
200346,1070.106514
200347,12456.7716
200348,11367.53632
200349,72.41141369
200350,10516.03127
200351,3362.44568
200352,607.4628403
200353,282.4557803
200354,4327.889692
200355,3003.612407
200356,5626.708671
200357,533.8417376
200358,6736.437846
200359,7279.886004
200360,17225.18711
200361,1773.152652
200362,3468.127079
200363,963.7959739
200364,8377.779384
200365,10210.67381
200366,4463.6184
200367,8867.974113
200368,8783.787136
200369,7410.820817
200370,111.9668538
200371,10896.81073
200372,1316.488774
200373,286.0414195
200374,279.5208529
200375,716.435551
200376,4463.215865
200377,2914.89621
200378,587.4225778
200379,2181.54684
200380,622.3376857
200381,6629.725028
200382,19086.0914
200383,188.2548576
200384,3945.626368
200385,185.1113568
200386,743.785481
200387,6023.203155
200388,10556.02135
200389,8363.132674
200390,5228.031009
200391,6566.223534
200392,744.6217032
200393,4579.334018
200394,4757.405767
200395,7710.47114
200396,4507.628305
200397,736.9647981
200398,4346.743737
200399,2334.565611
200400,2867.169215
200401,6112.42965
200402,849.0961138
200403,6140.007447
200404,1580.578585
200405,875.8594981
200406,6627.463696
200407,3498.397189
200408,10440.06048
200409,12315.1589
200410,7295.155578
200411,2816.534169
200412,16912.15763
200413,10382.70744
200414,7801.869944
200415,11558.16813
200416,11751.90522
200417,2624.941484
200418,921.1420636
200419,14703.28842
200420,14203.64137
200421,668.7800229
200422,5184.901075
200423,571.8526973
200424,24657.87226
200425,9929.463278
200426,7247.505486
200427,16204.47647
200428,2875.429527
200429,5536.838657
200430,12467.96923
200431,6236.710318
200432,6394.886057
200433,13320.1069
200434,3306.550763
200435,8243.765981
200436,13380.12075
200437,800.3195096
200438,7263.43795
200439,952.050919
200440,1936.574948
200441,4086.705063
200442,1841.480024
200443,8485.7784
200444,1425.379541
200445,3984.906588
200446,7050.605881
200447,12979.27717
200448,13569.23465
200449,25.68770926
200450,6007.569033
200451,1041.337863
200452,3805.829698
200453,5491.164692
200454,1812.446564
200455,8440.342677
200456,334.7168206
200457,158.426172
200458,578.7876413
200459,8601.614409
200460,4914.42654
200461,5496.353678
200462,6175.460096
200463,10731.84025
200464,2151.515383
200465,7448.489064
200466,2933.999275
200467,4318.615769
200468,3291.653671
200469,4611.464849
200470,13932.9162
200471,2702.516529
200472,10373.56276
200473,17217.98009
200474,1669.184794
200475,7566.204681
200476,14824.82731
200477,9319.129805
200478,7286.498016
200479,606.7201347
200480,8327.661318
200481,333.7323924
200482,9112.951521
200483,2316.805659
200484,2453.995966
200485,8719.015575
200486,7955.463031
200487,8689.357392
200488,1643.405246
200489,7548.37359
200490,10343.73066
200491,10523.26925
200492,17971.22556
200493,10383.7102
200494,8088.362467
200495,8317.913232
200496,2100.605933
200497,3677.112574
200498,15229.97191
200499,3353.132772
200500,8919.603515
200501,7699.861198
200502,4287.579372
200503,1869.981177
200504,4354.680857
200505,7393.67972
200506,8496.655544
200507,6385.627639
200508,3529.180313
200509,520.0437995
200510,9572.94411
200511,11541.0167
200512,19818.56646
200513,11785.02829
200514,14622.98757
200515,1937.480384
200516,18598.44985
200517,9856.604007
200518,2506.093424
200519,15420.57762
200520,5589.071502
200521,15446.14693
200522,8009.205986
200523,5714.576135
200524,9656.250543
200525,3193.839868
200526,1957.301761
200527,7332.027601
200528,7477.064707
200529,1596.399247
200530,8041.964018
200531,13212.29604
200532,2727.704518
200533,18020.33327
200534,581.8935076
200535,3452.96674
200536,231.6672515
200537,2922.276178
200538,5264.379905
200539,9374.726735
200540,1717.977148
200541,5186.08949
200542,5918.457143
200543,6870.335412
200544,3773.856305
200545,9012.408903
200546,8651.4681
200547,6363.494628
200548,7376.9788
200549,11494.97001
200550,4210.059957
200551,3250.065882
200552,12356.87288
200553,671.4151208
200554,10495.63155
200555,5891.087771
200556,7555.249709
200557,11984.85814
200558,10475.88359
200559,3925.517137
200560,6054.432378
200561,7933.563407
200562,14858.91806
200563,7735.963733
200564,11014.59293
200565,17753.85409
200566,9153.773713
200567,2382.512205
200568,10158.09415
200569,6666.958808
200570,2846.346408
200571,7448.017858
200572,15542.80863
200573,16170.14196
200574,1564.564254
200575,1105.674065
200576,1227.524232
200577,1647.453752
200578,14258.38967
200579,6282.882352
200580,8520.55744
200581,2205.471453
200582,9834.627517
200583,158.9736073
200584,18695.66226
200585,12400.2114
200586,7594.169299
200587,1858.532033
200588,4981.660457
200589,3274.170599
200590,7539.3123
200591,11842.75832
200592,6780.12955
200593,10098.21767
200594,10367.66546
200595,2389.440909
200596,5996.57783
200597,14630.8915
200598,13537.86246
200599,7661.623524
200600,10773.02873
200601,9447.322178
200602,11936.8862
200603,18559.89357
200604,12288.9791
200605,665.9683263
200606,8181.649453
200607,10444.31397
200608,11406.95431
200609,1735.439496
200610,9130.748632
200611,9531.129304
200612,9671.575329
200613,581.5667058
200614,456.1089607
200615,289.7538524
200616,3011.123768
200617,4753.38404
200618,6750.001634
200619,6319.001654
200620,1707.112072
200621,11781.2126
200622,7995.910496
200623,20071.56046
200624,111.1853767
200625,3387.185794
200626,3167.913341
200627,7736.012595
200628,8756.213266
200629,10577.33781
200630,2900.318895
200631,12760.71212
200632,1885.962579
200633,7097.318329
200634,5119.270493
200635,6012.613478
200636,12250.28779
200637,12368.62699
200638,1614.95468
200639,2738.713644
200640,1808.730004
200641,3136.283452
200642,1326.008983
200643,7694.077284
200644,15007.29067
200645,3286.230662
200646,7640.082349
200647,9065.081117
200648,2493.272583
200649,8266.928937
200650,6028.844342
200651,9473.849617
200652,3053.784735
200653,7624.571312
200654,6682.130727
200655,11663.91242
200656,23.62313318
200657,8131.105562
200658,8926.675974
200659,4337.787536
200660,5225.740608
200661,10889.1304
200662,2186.0926
200663,362.2403961
200664,1530.211503
200665,7384.867831
200666,6947.144253
200667,13365.37096
200668,14509.65323
200669,6674.136303
200670,13317.612
200671,4121.785897
200672,1448.36468
200673,16268.90437
200674,8442.886722
200675,8120.701207
200676,9152.093812
200677,13170.79213
200678,3421.215538
200679,4320.125399
200680,8368.027392
200681,4298.022108
200682,4621.519763
200683,5127.219994
200684,4532.046204
200685,1562.869852
200686,3897.150919
200687,6539.046138
200688,504.1999835
200689,16716.75114
200690,2284.358249
200691,629.8185723
200692,6739.879988
200693,8334.599791
200694,6603.224003
200695,7231.505095
200696,7614.33336
200697,7168.396583
200698,17115.66097
200699,450.8402876
200700,1935.051813
200701,11704.46892
200702,2763.190836
200703,8537.329386
200704,1010.319409
200705,962.8592643
200706,6094.664866
200707,1985.045693
200708,1359.126069
200709,2446.961913
200710,2522.746503
200711,8320.926317
200712,11313.52226
200713,12999.93629
200714,2394.032495
200715,21541.19979
200716,1461.486985
200717,1466.135057
200718,7128.775424
200719,7666.278939
200720,4660.402942
200721,3659.722558
200722,2427.619483
200723,5860.110704
200724,2345.830368
200725,4686.002451
200726,4356.663001
200727,5999.162856
200728,5254.476656
200729,5261.559348
200730,1640.329566
200731,6111.456469
200732,1611.099579
200733,10529.05727
200734,5080.757846
200735,650.4846574
200736,15351.45473
200737,14061.54867
200738,2663.360015
200739,3792.576854
200740,8063.533158
200741,4298.573456
200742,8233.915392
200743,8060.58739
200744,3257.975391
200745,6351.09615
200746,645.9434771
200747,948.2003385
200748,19959.69625
200749,1613.393249
200750,11790.94863
200751,8345.741713
200752,3861.708635
200753,5801.898147
200754,4037.439807
200755,4721.593464
200756,6906.19465
200757,5074.132088
200758,2798.301938
200759,69.07727138
200760,13394.87743
200761,5748.700331
200762,6314.619698
200763,3628.217792
200764,2455.572388
200765,11902.48519
200766,19.9340913
200767,633.997203
200768,1958.354247
200769,14457.94244
200770,3345.87072
200771,2476.650118
200772,5864.472691
200773,8934.347585
200774,14966.46775
200775,4207.495806
200776,3271.311831
200777,6853.422453
200778,1653.826661
200779,2314.568902
200780,2146.740395
200781,8432.79517
200782,3240.466475
200783,18048.1905
200784,1269.352079
200785,3405.890508
200786,6006.481246
200787,5097.903047
200788,9518.805896
200789,2418.679242
200790,10871.04755
200791,10205.61534
200792,4101.435653
200793,9217.50421
200794,16370.17375
200795,5157.167489
200796,6436.764812
200797,8860.530488
200798,4790.904643
200799,21041.6045
200800,2225.285538
200801,3417.081347
200802,7211.835958
200803,3317.629264
200804,5240.041064
200805,8876.033993
200806,6810.316319
200807,2565.51118
200808,6145.689379
200809,1136.456287
200810,7575.310225
200811,3357.989573
200812,5366.642833
200813,16861.375
200814,1298.296347
200815,140.9318428
200816,11900.21854
200817,629.0089143
200818,8052.098641
200819,8161.418546
200820,1428.473466
200821,6893.678296
200822,9736.407291
200823,6385.845902
200824,1471.966221
200825,13814.93212
200826,4838.956772
200827,2706.528493
200828,15496.31366
200829,11725.00809
200830,10666.03878
200831,6277.860518
200832,9768.630923
200833,1635.863284
200834,1380.055104
200835,2074.478084
200836,3079.098652
200837,4828.444073
200838,439.8840349
200839,7183.843341
200840,5363.195458
200841,7697.515103
200842,4872.899458
200843,5719.175399
200844,8533.765923
200845,3099.312282
200846,6230.516852
200847,4035.980287
200848,1205.644679
200849,16187.20227
200850,2281.84558
200851,11315.69786
200852,979.5357555
200853,8700.65954
200854,13758.91469
200855,3038.702295
200856,6409.089996
200857,2697.899685
200858,18458.46398
200859,2908.970828
200860,10013.4982
200861,1277.472089
200862,11426.38561
200863,4114.971169
200864,327.8359959
200865,19320.29891
200866,8105.429422
200867,4694.269327
200868,3871.89847
200869,1487.826017
200870,12597.9673
200871,3091.682981
200872,12928.4296
200873,677.8187286
200874,1243.988192
200875,4653.475537
200876,8387.692356
200877,3219.483904
200878,12692.82815
200879,2541.726515
200880,4823.413526
200881,4530.020893
200882,13319.13038
200883,8448.668647
200884,2526.489268
200885,3157.847159
200886,11991.97741
200887,344.532255
200888,986.1353985
200889,3309.443622
200890,488.4820196
200891,1911.769381
200892,8626.257366
200893,741.1577053
200894,1410.805032
200895,7297.545406
200896,5385.78206
200897,3015.824641
200898,14089.98618
200899,4817.644923
200900,8239.462821
200901,6079.259862
200902,13437.50312
200903,5050.110997
200904,1087.372216
200905,4240.992273
200906,15891.87504
200907,651.8043598
200908,3044.322722
200909,7535.074214
200910,2973.188547
200911,1911.489941
200912,7402.761703
200913,6933.518593
200914,7061.674037
200915,7306.215843
200916,3188.42137
200917,14563.71002
200918,653.4789932
200919,5915.281295
200920,2048.517529
200921,7573.466617
200922,947.5527729
200923,15672.00211
200924,702.7447566
200925,16027.13019
200926,5052.327842
200927,5004.855133
200928,5055.510784
200929,1589.47162
200930,11019.45002
200931,3458.236911
200932,695.5440937
200933,16945.47256
200934,14027.56297
200935,2928.312266
200936,8002.70318
200937,19643.7195
200938,12912.33006
200939,8665.895104
200940,3058.344874
200941,4358.951619
200942,817.3894835
200943,1506.402864
200944,13170.36576
200945,1653.64992
200946,675.8444996
200947,1693.15194
200948,7629.896323
200949,14883.25458
200950,8737.285578
200951,10543.21044
200952,14360.94367
200953,5198.094373
200954,1953.671363
200955,14393.9728
200956,6544.276962
200957,4774.004265
200958,1073.339884
200959,494.6295916
200960,4564.774715
200961,9161.591688
200962,11000.30902
200963,400.0290158
200964,3542.797758
200965,7696.062678
200966,3383.099609
200967,5758.697916
200968,5145.737178
200969,5797.64003
200970,12892.71669
200971,1027.433502
200972,6306.791126
200973,10625.13954
200974,16240.55511
200975,5098.870224
200976,19488.05618
200977,11272.67463
200978,1691.151394
200979,3569.435113
200980,12957.6674
200981,2712.3218
200982,7977.289187
200983,1758.484327
200984,1265.211778
200985,18149.22218
200986,14260.30592
200987,837.9421759
200988,4613.171084
200989,603.8395211
200990,3812.198988
200991,2921.130349
200992,5020.557764
200993,725.5368711
200994,4501.991867
200995,681.0234623
200996,9393.050683
200997,1900.391528
200998,3226.519147
200999,10805.10961
201000,4472.71372
201001,12354.80024
201002,13976.49628
201003,13401.5699
201004,1227.029047
201005,2230.527971
201006,7023.48301
201007,1459.135008
201008,14132.45993
201009,9133.50046
201010,7133.289596
201011,11152.49182
201012,6345.049131
201013,14294.82638
201014,3234.871802
201015,10890.22837
201016,551.1251095
201017,4799.234431
201018,3196.570066
201019,12993.00925
201020,7899.03688
201021,6341.260994
201022,7777.955164
201023,20470.19896
201024,11301.54759
201025,2692.761876
201026,5491.606563
201027,3981.950563
201028,7809.034059
201029,2303.359698
201030,10987.94985
201031,13818.41529
201032,1584.399557
201033,13028.27423
201034,632.0717631
201035,8246.555751
201036,643.3984407
201037,2564.653109
201038,866.1945754
201039,5616.471149
201040,3605.345641
201041,5778.534319
201042,7168.592266
201043,252.9539036
201044,7833.284017
201045,6708.21082
201046,3858.677737
201047,1929.414014
201048,7836.047187
201049,2633.793781
201050,11297.37398
201051,2883.680454
201052,8104.550048
201053,656.3824241
201054,5917.096224
201055,6591.970811
201056,5976.431974
201057,3604.843811
201058,13260.4835
201059,13201.31665
201060,2435.366343
201061,11558.42162
201062,4340.386066
201063,19641.6864
201064,1684.31999
201065,2092.69534
201066,1075.934196
201067,11910.57526
201068,13258.05461
201069,3889.247933
201070,18385.0669
201071,3174.241712
201072,2675.550346
201073,3068.960976
201074,17930.2044
201075,4318.002858
201076,1018.869598
201077,10770.5984
201078,2870.847994
201079,11138.83742
201080,6705.465426
201081,13932.17728
201082,6586.155216
201083,327.48729
201084,333.8208077
201085,558.7884538
201086,8407.167738
201087,353.8950023
201088,6820.458094
201089,7922.136015
201090,8665.572826
201091,2346.135854
201092,9363.783866
201093,773.0533219
201094,8339.440514
201095,2768.411324
201096,4049.546163
201097,7181.211948
201098,5936.155185
201099,2734.159022
201100,2248.574231
201101,10670.73114
201102,6170.765217
201103,6100.708428
201104,2633.672765
201105,9652.498073
201106,1505.159912
201107,681.5026347
201108,2414.470473
201109,8369.677839
201110,4536.183898
201111,5126.235131
201112,11375.32833
201113,10464.0518
201114,6148.45103
201115,17824.70074
201116,1634.462625
201117,1450.655274
201118,213.7568037
201119,7622.210793
201120,4608.042252
201121,5257.526444
201122,12755.0627
201123,9584.000504
201124,12012.06718
201125,2980.548
201126,4732.212025
201127,14216.01756
201128,8468.241084
201129,15224.84289
201130,6817.95763
201131,3546.318454
201132,6654.049254
201133,3241.136874
201134,10278.88046
201135,5758.779207
201136,9096.565534
201137,4051.761352
201138,2917.677941
201139,7450.977896
201140,11974.73906
201141,2252.385514
201142,1615.510754
201143,11799.49877
201144,3571.968087
201145,6706.839421
201146,6648.531007
201147,5312.066939
201148,3989.223104
201149,173.9007215
201150,7803.923059
201151,9920.587015
201152,1908.04713
201153,4761.139505
201154,9699.300654
201155,4792.88768
201156,384.8886997
201157,256.6263429
201158,1444.128292
201159,1368.71237
201160,1008.823044
201161,4734.21863
201162,3100.883389
201163,12943.77306
201164,2864.681209
201165,365.5550265
201166,4098.074162
201167,2096.210928
201168,1216.239008
201169,2290.001814
201170,15805.52413
201171,8135.780615
201172,12648.62521
201173,17747.50016
201174,4602.323761
201175,3000.147344
201176,2720.501542
201177,1177.521647
201178,4170.925765
201179,631.4559349
201180,3177.777969
201181,14027.74831
201182,3179.532361
201183,5315.986671
201184,3214.497516
201185,4973.323929
201186,2202.894211
201187,11981.60892
201188,7326.893052
201189,17900.16802
201190,2424.470956
201191,10460.39919
201192,5107.916948
201193,329.599647
201194,3730.378074
201195,7308.466735
201196,6698.43515
201197,5843.947015
201198,7127.391276
201199,2158.030803
201200,9574.388222
201201,8437.545294
201202,18568.92191
201203,109.5167224
201204,2295.547524
201205,3043.981367
201206,3723.711798
201207,4375.819399
201208,9585.384119
201209,4943.515263
201210,8401.372001
201211,7088.505665
201212,16320.8013
201213,10195.77301
201214,16259.51714
201215,3331.248632
201216,2243.391523
201217,12207.89105
201218,2631.614381
201219,3230.212201
201220,4515.144201
201221,4899.044805
201222,9101.506929
201223,12344.49571
201224,12683.55974
201225,6074.777307
201226,2249.368422
201227,4463.329069
201228,3913.393313
201229,14743.32612
201230,5551.758639
201231,8579.47833
201232,15582.53787
201233,6330.824059
201234,18199.83253
201235,13143.10796
201236,4772.335035
201237,13362.34892
201238,345.2689498
201239,10078.98301
201240,537.0998714
201241,8483.265188
201242,337.6018857
201243,5417.238818
201244,9009.469508
201245,5439.731274
201246,92.09596746
201247,18770.09325
201248,4391.032132
201249,8093.492262
201250,5627.844643
201251,7829.049953
201252,1829.561984
201253,8693.248255
201254,13325.47574
201255,8782.372121
201256,20645.62798
201257,3766.949553
201258,13099.99439
201259,4756.105719
201260,19766.33535
201261,9302.419798
201262,1456.546785
201263,11817.99979
201264,11668.68354
201265,885.4294286
201266,4404.214401
201267,945.1067674
201268,1161.661048
201269,7188.680886
201270,1049.268184
201271,8829.629645
201272,8208.007366
201273,2945.961896
201274,440.1709384
201275,9926.946458
201276,5651.532465
201277,739.0420151
201278,15073.95919
201279,5025.712407
201280,7220.231517
201281,754.6576129
201282,5458.13879
201283,2308.447692
201284,4684.72174
201285,140.6908421
201286,1016.104493
201287,3150.515762
201288,514.8335881
201289,5743.459589
201290,4325.784369
201291,8260.398764
201292,6205.715801
201293,4898.33047
201294,414.2237324
201295,5990.156787
201296,4452.823752
201297,4259.121088
201298,452.0497833
201299,2806.9319
201300,16798.65786
201301,7965.115385
201302,13388.05717
201303,7419.895515
201304,13772.18546
201305,6292.20217
201306,11634.57196
201307,340.6692836
201308,5653.507136
201309,4091.862761
201310,13000.45141
201311,7017.749005
201312,18252.59892
201313,20521.94495
201314,6135.597612
201315,134.3831802
201316,7031.374169
201317,6804.878264
201318,8976.320935
201319,2640.551695
201320,6096.419711
201321,2058.582448
201322,12324.02749
201323,145.5078422
201324,8750.204271
201325,12662.65969
201326,13660.30625
201327,2035.589572
201328,8296.973269
201329,2607.856738
201330,16729.36578
201331,6654.926705
201332,9036.89862
201333,12379.49716
201334,2382.633603
201335,15527.40163
201336,2431.311458
201337,9922.468243
201338,6973.208307
201339,4380.147052
201340,11933.84532
201341,11780.90829
201342,22770.98847
201343,9125.751704
201344,8325.777394
201345,19771.32699
201346,16069.23556
201347,6175.928067
201348,2364.971666
201349,10734.09623
201350,4831.579496
201351,5138.704492
201352,2671.816291
201353,2607.330548
201354,8248.542597
201355,14897.11582
201356,14901.01834
201357,10345.17659
201358,6099.422784
201359,6485.213554
201360,3719.560651
201361,10285.17663
201362,10115.58479
201363,12031.35977
201364,9964.562685
201365,10973.35966
201366,15493.58221
201367,18186.96251
201368,5229.288021
201369,8126.029362
201370,12066.44389
201371,3781.665467
201372,15991.57458
201373,1569.82205
201374,9013.188509
201375,2661.395741
201376,3680.381679
201377,7898.547399
201378,3229.61775
201379,15023.98301
201380,2156.01144
201381,1386.555905
201382,13063.47339
201383,4283.035253
201384,4028.277357
201385,8723.936348
201386,5209.618593
201387,8260.386661
201388,11100.39617
201389,4615.785917
201390,20148.62802
201391,85.77262717
201392,4533.851469
201393,5486.892778
201394,9678.049666
201395,15678.91391
201396,12060.6083
201397,14723.5251
201398,7683.799089
201399,2339.769482
201400,2443.703386
201401,3937.528581
201402,4027.362084
201403,12901.29736
201404,5261.031091
201405,2155.697874
201406,19889.49973
201407,17674.05061
201408,12115.12923
201409,12701.84237
201410,1802.644217
201411,2807.239271
201412,8436.609523
201413,14926.19781
201414,6814.62432
201415,1679.548611
201416,445.1802534
201417,1468.539471
201418,213.860902
201419,13613.32421
201420,15859.49911
201421,11844.75879
201422,832.7840675
201423,6901.708016
201424,11801.3294
201425,227.6680567
201426,1130.493927
201427,6137.493467
201428,6861.865674
201429,1495.718599
201430,11563.20042
201431,12375.12309
201432,110.715027
201433,2336.448075
201434,2909.107939
201435,5747.191722
201436,5440.837911
201437,6927.188182
201438,1843.017846
201439,7970.625774
201440,10318.34171
201441,16666.01486
201442,5763.45185
201443,6646.343498
201444,1408.863101
201445,2035.906886
201446,4207.591948
201447,8600.150662
201448,3143.315649
201449,12362.48039
201450,4774.868648
201451,1343.379885
201452,11108.45683
201453,486.1342363
201454,4611.817835
201455,4851.33496
201456,5983.293073
201457,3896.06773
201458,1555.482533
201459,6294.490711
201460,911.5012054
201461,5214.111423
201462,9836.578617
201463,6925.731258
201464,8584.674259
201465,16088.21202
201466,1116.865519
201467,5261.115024
201468,10753.80877
201469,6002.087134
201470,7907.263941
201471,2355.526889
201472,2014.124564
201473,13146.26853
201474,882.6512141
201475,2741.662312
201476,1341.339832
201477,5256.197243
201478,6413.346255
201479,4049.386562
201480,1324.033406
201481,12081.62544
201482,22967.93401
201483,11447.60343
201484,1484.022648
201485,11756.5073
201486,6863.862293
201487,429.2455126
201488,12411.15774
201489,3032.23746
201490,17582.55831
201491,845.3528484
201492,3996.676778
201493,8310.814488
201494,379.2084078
201495,3608.651971
201496,1562.324755
201497,14637.24211
201498,8071.417144
201499,1306.370658
201500,16920.82289
201501,17380.00044
201502,10575.23424
201503,189.2293779
201504,10565.86304
201505,567.9432326
201506,13485.90954
201507,10679.90996
201508,3685.252757
201509,13952.97798
201510,1939.20149
201511,6109.034906
201512,2466.008691
201513,3086.998666
201514,2058.1085
201515,6635.926514
201516,1297.667782
201517,5345.595564
201518,3992.800068
201519,2775.486466
201520,6172.0396
201521,341.4249197
201522,24347.62665
201523,10380.66754
201524,3250.54312
201525,11361.44698
201526,8198.614247
201527,4675.641035
201528,6256.250027
201529,2347.29812
201530,16386.29847
201531,14061.52764
201532,8546.242465
201533,15055.69825
201534,7336.797236
201535,16639.06728
201536,1082.322853
201537,115.3007327
201538,2153.182919
201539,2031.822419
201540,18699.73028
201541,2614.891017
201542,8075.570089
201543,12705.0564
201544,6960.41713
201545,1918.263025
201546,12202.05268
201547,12202.84592
201548,4350.073685
201549,8634.026659
201550,6397.74733
201551,6772.799132
201552,6015.321145
201553,13505.28255
201554,5549.999996
201555,11201.91258
